Magdalensberg;<20442>;AT211
Maria Rain;<20417>;AT211
Maria Saal;<20418>;AT211
Maria Wörth;<20419>;AT211
Moosburg;<20421>;AT211
Poggersdorf;<20425>;AT211
Pörtschach am Wörther See;<20424>;AT211
St. Margareten im Rosental;<20428>;AT211
Schiefling am See;<20432>;AT211
Techelsberg am Wörther See;<20435>;AT211
Zell;<20441>;AT211
Afritz am See;<20701>;AT211
Arnoldstein;<20702>;AT211
Arriach;<20703>;AT211
Bad Bleiberg;<20705>;AT211
Feistritz an der Gail;<20707>;AT211
Feld am See;<20708>;AT211
Ferndorf;<20710>;AT211
Finkenstein am Faaker See;<20711>;AT211
Fresach;<20712>;AT211
Hohenthurn;<20713>;AT211
Nötsch im Gailtal;<20719>;AT211
Paternion;<20720>;AT211
Rosegg;<20721>;AT211
St. Jakob im Rosental;<20722>;AT211
Stockenboi;<20723>;AT211
Treffen am Ossiacher See;<20724>;AT211
Velden am Wörther See;<20725>;AT211
Weißenstein;<20726>;AT211
Wernberg;<20727>;AT211
Dellach;<20302>;AT212
Gitschtal;<20320>;AT212
Hermagor-Pressegger See;<20305>;AT212
Kirchbach;<20306>;AT212
Kötschach-Mauthen;<20307>;AT212
Lesachtal;<20321>;AT212
St. Stefan im Gailtal;<20316>;AT212
Bad Kleinkirchheim;<20601>;AT212
Baldramsdorf;<20602>;AT212
Berg im Drautal;<20603>;AT212
Dellach im Drautal;<20604>;AT212
Flattach;<20607>;AT212
Gmünd in Kärnten;<20608>;AT212
Greifenburg;<20609>;AT212
Großkirchheim;<20605>;AT212
Heiligenblut am Großglockner;<20610>;AT212
Irschen;<20611>;AT212
Kleblach-Lind;<20613>;AT212
Krems in Kärnten;<20642>;AT212
Lendorf;<20616>;AT212
Lurnfeld;<20643>;AT212
Mallnitz;<20618>;AT212
Malta;<20619>;AT212
Millstatt am See;<20620>;AT212
Mörtschach;<20622>;AT212
Mühldorf;<20624>;AT212
Oberdrauburg;<20625>;AT212
Obervellach;<20627>;AT212
Radenthein;<20630>;AT212
Rangersdorf;<20631>;AT212
Reißeck;<20644>;AT212
Rennweg am Katschberg;<20632>;AT212
Sachsenburg;<20633>;AT212
Seeboden am Millstätter See;<20634>;AT212
Spittal an der Drau;<20635>;AT212
Stall;<20636>;AT212
Steinfeld;<20637>;AT212
Trebesing;<20638>;AT212
Weißensee;<20639>;AT212
Winklern;<20640>;AT212
Albeck;<21001>;AT212
Feldkirchen in Kärnten;<21002>;AT212
Glanegg;<21003>;AT212
Gnesau;<21004>;AT212
Himmelberg;<21005>;AT212
Ossiach;<21006>;AT212
Reichenau;<21007>;AT212
St. Urban;<21008>;AT212
Steindorf am Ossiacher See;<21009>;AT212
Steuerberg;<21010>;AT212
Althofen;<20501>;AT213
Brückl;<20502>;AT213
Deutsch-Griffen;<20503>;AT213
Eberstein;<20504>;AT213
Frauenstein;<20534>;AT213
Friesach;<20505>;AT213
Glödnitz;<20506>;AT213
Gurk;<20508>;AT213
Guttaring;<20509>;AT213
Hüttenberg;<20511>;AT213
Kappel am Krappfeld;<20512>;AT213
Klein St. Paul;<20513>;AT213
Liebenfels;<20515>;AT213
Metnitz;<20518>;AT213
Micheldorf;<20519>;AT213
Mölbling;<20520>;AT213
St. Georgen am Längsee;<20523>;AT213
St. Veit an der Glan;<20527>;AT213
Straßburg;<20530>;AT213
Weitensfeld im Gurktal;<20531>;AT213
Bleiburg;<20801>;AT213
Diex;<20802>;AT213
Eberndorf;<20803>;AT213
Eisenkappel-Vellach;<20804>;AT213
Feistritz ob Bleiburg;<20805>;AT213
Gallizien;<20806>;AT213
Globasnitz;<20807>;AT213
Griffen;<20808>;AT213
Neuhaus;<20810>;AT213
Ruden;<20812>;AT213
St. Kanzian am Klopeiner See;<20813>;AT213
Sittersdorf;<20815>;AT213
Völkermarkt;<20817>;AT213
Bad St. Leonhard im Lavanttal;<20901>;AT213
Frantschach-St. Gertraud;<20905>;AT213
Lavamünd;<20909>;AT213
Preitenegg;<20911>;AT213
Reichenfels;<20912>;AT213
St. Andrä;<20913>;AT213
St. Georgen im Lavanttal;<20914>;AT213
St. Paul im Lavanttal;<20918>;AT213
Wolfsberg;<20923>;AT213
Graz;<60101>;AT221
Deutschfeistritz;<60659>;AT221
Dobl-Zwaring;<60660>;AT221
Eggersdorf bei Graz;<60661>;AT221
Feldkirchen bei Graz;<60608>;AT221
Fernitz-Mellach;<60662>;AT221
Frohnleiten;<60663>;AT221
Gössendorf;<60611>;AT221
Gratkorn;<60613>;AT221
Gratwein-Straßengel;<60664>;AT221
Hart bei Graz;<60617>;AT221
Haselsdorf-Tobelbad;<60618>;AT221
Hausmannstätten;<60619>;AT221
Hitzendorf;<60665>;AT221
Kainbach bei Graz;<60623>;AT221
Kalsdorf bei Graz;<60624>;AT221
Kumberg;<60626>;AT221
Laßnitzhöhe;<60628>;AT221
Lieboch;<60629>;AT221
Nestelbach bei Graz;<60666>;AT221
Peggau;<60632>;AT221
Raaba-Grambach;<60667>;AT221
Sankt Bartholomä;<60639>;AT221
Sankt Marein bei Graz;<60668>;AT221
Sankt Oswald bei Plankenwarth;<60641>;AT221
Sankt Radegund bei Graz;<60642>;AT221
Seiersberg-Pirka;<60669>;AT221
Semriach;<60645>;AT221
Stattegg;<60646>;AT221
Stiwoll;<60647>;AT221
Thal;<60648>;AT221
Übelbach;<60651>;AT221
Unterpremstätten-Zettling;<60670>;AT221
Vasoldsberg;<60653>;AT221
Weinitzen;<60654>;AT221
Werndorf;<60655>;AT221
Wundschuh;<60656>;AT221
Admont;<61253>;AT222
Aich;<61254>;AT222
Aigen im Ennstal;<61203>;AT222
Altaussee;<61204>;AT222
Altenmarkt bei Sankt Gallen;<61205>;AT222
Ardning;<61206>;AT222
Bad Aussee;<61207>;AT222
Bad Mitterndorf;<61255>;AT222
Gaishorn am See;<61256>;AT222
Gröbming;<61213>;AT222
Grundlsee;<61215>;AT222
Haus;<61217>;AT222
Irdning-Donnersbachtal;<61257>;AT222
Landl;<61258>;AT222
Lassing;<61222>;AT222
Liezen;<61259>;AT222
Michaelerberg-Pruggern;<61260>;AT222
Mitterberg-Sankt Martin;<61261>;AT222
Öblarn;<61262>;AT222
Ramsau am Dachstein;<61236>;AT222
Rottenmann;<61263>;AT222
Sankt Gallen;<61264>;AT222
Schladming;<61265>;AT222
Selzthal;<61243>;AT222
Sölk;<61266>;AT222
Stainach-Pürgg;<61267>;AT222
Trieben;<61247>;AT222
Wildalpen;<61251>;AT222
Wörschach;<61252>;AT222
Eisenerz;<61101>;AT223
Kalwang;<61105>;AT223
Kammern im Liesingtal;<61106>;AT223
Kraubath an der Mur;<61107>;AT223
Leoben;<61108>;AT223
Mautern in Steiermark;<61109>;AT223
Niklasdorf;<61110>;AT223
Proleb;<61111>;AT223
Radmer;<61112>;AT223
Sankt Michael in Obersteiermark;<61113>;AT223
Sankt Peter-Freienstein;<61114>;AT223
Sankt Stefan ob Leoben;<61115>;AT223
Traboch;<61116>;AT223
Trofaiach;<61120>;AT223
Vordernberg;<61118>;AT223
Wald am Schoberpaß;<61119>;AT223
Aflenz ;<62138>;AT223
Breitenau am Hochlantsch;<62105>;AT223
Bruck an der Mur;<62139>;AT223
Kapfenberg;<62140>;AT223
Kindberg;<62141>;AT223
Krieglach;<62115>;AT223
Langenwang;<62116>;AT223
Mariazell;<62142>;AT223
Mürzzuschlag;<62143>;AT223
Neuberg an der Mürz;<62144>;AT223
Pernegg an der Mur;<62125>;AT223
Sankt Barbara im Mürztal;<62145>;AT223
Sankt Lorenzen im Mürztal;<62128>;AT223
Sankt Marein im Mürztal;<62146>;AT223
Spital am Semmering;<62131>;AT223
Stanz im Mürztal;<62132>;AT223
Thörl;<62147>;AT223
Tragöß-Sankt Katharein;<62148>;AT223
Turnau;<62135>;AT223
Albersdorf-Prebuch;<61701>;AT224
Anger;<61756>;AT224
Birkfeld;<61757>;AT224
Fischbach;<61708>;AT224
Fladnitz an der Teichalm;<61758>;AT224
Floing;<61710>;AT224
Gasen;<61711>;AT224
Gersdorf an der Feistritz;<61759>;AT224
Gleisdorf;<61760>;AT224
Gutenberg;<61761>;AT224
Hofstätten an der Raab;<61719>;AT224
Ilztal;<61762>;AT224
Ludersdorf-Wilfersdorf;<61727>;AT224
Markt Hartmannsdorf;<61716>;AT224
Miesenbach bei Birkfeld;<61728>;AT224
Mitterdorf an der Raab;<61729>;AT224
Mortantsch;<61730>;AT224
Naas;<61731>;AT224
Passail;<61763>;AT224
Pischelsdorf am Kulm;<61764>;AT224
Puch bei Weiz;<61740>;AT224
Ratten;<61741>;AT224
Rettenegg;<61743>;AT224
St. Kathrein am Hauenstein;<61744>;AT224
Sankt Kathrein am Offenegg;<61745>;AT224
St. Margarethen an der Raab;<61746>;AT224
Sankt Ruprecht an der Raab;<61765>;AT224
Sinabelkirchen;<61748>;AT224
Strallegg;<61750>;AT224
Thannhausen;<61751>;AT224
Weiz;<61766>;AT224
Bad Blumau;<62202>;AT224
Bad Waltersdorf;<62264>;AT224
Buch-St. Magdalena;<62205>;AT224
Burgau;<62206>;AT224
Dechantskirchen;<62265>;AT224
Ebersdorf;<62209>;AT224
Feistritztal;<62266>;AT224
Friedberg;<62211>;AT224
Fürstenfeld;<62267>;AT224
Grafendorf bei Hartberg;<62268>;AT224
Greinbach;<62214>;AT224
Großsteinbach;<62216>;AT224
Großwilfersdorf;<62269>;AT224
Hartberg;<62219>;AT224
Hartberg Umgebung;<62220>;AT224
Hartl;<62270>;AT224
Ilz;<62271>;AT224
Kaindorf;<62272>;AT224
Lafnitz;<62226>;AT224
Bad Loipersdorf;<62273>;AT224
Neudau;<62274>;AT224
Ottendorf an der Rittschein;<62232>;AT224
Pinggau;<62233>;AT224
Pöllau;<62275>;AT224
Pöllauberg;<62235>;AT224
Rohr bei Hartberg;<62276>;AT224
Rohrbach an der Lafnitz;<62277>;AT224
Sankt Jakob im Walde;<62242>;AT224
Sankt Johann in der Haide;<62244>;AT224
Sankt Lorenzen am Wechsel;<62245>;AT224
Schäffern;<62247>;AT224
Söchau;<62252>;AT224
Stubenberg;<62256>;AT224
Vorau;<62278>;AT224
Waldbach-Mönichwald;<62279>;AT224
Wenigzell;<62262>;AT224
Bad Gleichenberg;<62375>;AT224
Bad Radkersburg;<62376>;AT224
Deutsch Goritz;<62377>;AT224
Edelsbach bei Feldbach;<62311>;AT224
Eichkögl;<62314>;AT224
Fehring;<62378>;AT224
Feldbach;<62379>;AT224
Gnas;<62380>;AT224
Halbenrain;<62326>;AT224
Jagerberg;<62330>;AT224
Kapfenstein;<62332>;AT224
Kirchbach in der Steiermark;<62381>;AT224
Kirchberg an der Raab;<62382>;AT224
Klöch;<62335>;AT224
Mettersdorf am Saßbach;<62343>;AT224
Mureck;<62383>;AT224
Paldau;<62384>;AT224
Pirching am Traubenberg;<62385>;AT224
Riegersburg;<62386>;AT224
Sankt Anna am Aigen;<62387>;AT224
Sankt Peter am Ottersbach;<62388>;AT224
Sankt Stefan im Rosental;<62389>;AT224
Straden;<62390>;AT224
Tieschen;<62368>;AT224
Unterlamm;<62372>;AT224
Bad Schwanberg;<60349>;AT225
Deutschlandsberg;<60344>;AT225
Eibiswald;<60345>;AT225
Frauental an der Laßnitz;<60305>;AT225
Groß Sankt Florian;<60346>;AT225
Lannach;<60318>;AT225
Pölfing-Brunn;<60323>;AT225
Preding;<60324>;AT225
Sankt Josef (Weststeiermark);<60326>;AT225
Sankt Martin im Sulmtal;<60347>;AT225
Sankt Peter im Sulmtal;<60329>;AT225
Sankt Stefan ob Stainz;<60348>;AT225
Stainz;<60350>;AT225
Wettmannstätten;<60341>;AT225
Wies;<60351>;AT225
Allerheiligen bei Wildon;<61001>;AT225
Arnfels;<61002>;AT225
Ehrenhausen an der Weinstraße;<61049>;AT225
Empersdorf;<61007>;AT225
Gabersdorf;<61008>;AT225
Gamlitz;<61050>;AT225
Gleinstätten;<61051>;AT225
Gralla;<61012>;AT225
Großklein;<61013>;AT225
Heiligenkreuz am Waasen;<61052>;AT225
Heimschuh;<61016>;AT225
Hengsberg;<61017>;AT225
Kitzeck im Sausal;<61019>;AT225
Lang;<61020>;AT225
Lebring-Sankt Margarethen;<61021>;AT225
Leibnitz;<61053>;AT225
Leutschach an der Weinstraße;<61054>;AT225
Oberhaag;<61024>;AT225
Ragnitz;<61027>;AT225
Sankt Andrä-Höch;<61030>;AT225
Sankt Georgen an der Stiefing;<61055>;AT225
Sankt Johann im Saggautal;<61032>;AT225
Sankt Nikolai im Sausal;<61033>;AT225
Sankt Veit in der Südsteiermark;<61060>;AT225
Schwarzautal;<61057>;AT225
Straß in Steiermark;<61061>;AT225
Tillmitsch;<61043>;AT225
Wagna;<61045>;AT225
Wildon;<61059>;AT225
Bärnbach;<61626>;AT225
Edelschrott;<61627>;AT225
Geistthal-Södingberg;<61628>;AT225
Hirschegg-Pack;<61629>;AT225
Kainach bei Voitsberg;<61630>;AT225
Köflach;<61631>;AT225
Krottendorf-Gaisfeld;<61611>;AT225
Ligist;<61612>;AT225
Maria Lankowitz;<61632>;AT225
Mooskirchen;<61615>;AT225
Rosental an der Kainach;<61618>;AT225
Sankt Martin am Wöllmißberg;<61621>;AT225
Söding-Sankt Johann;<61633>;AT225
Stallhofen;<61624>;AT225
Voitsberg;<61625>;AT225
Krakau;<61437>;AT226
Mühlen;<61410>;AT226
Murau;<61438>;AT226
Neumarkt in der Steiermark;<61439>;AT226
Niederwölz;<61413>;AT226
Oberwölz ;<61440>;AT226
Ranten;<61441>;AT226
Sankt Georgen am Kreischberg;<61442>;AT226
Sankt Lambrecht;<61443>;AT226
St. Peter am Kammersberg;<61425>;AT226
Scheifling;<61444>;AT226
Schöder;<61428>;AT226
Stadl-Predlitz;<61445>;AT226
Teufenbach-Katsch;<61446>;AT226
Fohnsdorf;<62007>;AT226
Gaal;<62008>;AT226
Großlobming;<62039>;AT226
Hohentauern;<62010>;AT226
Judenburg;<62040>;AT226
Knittelfeld;<62041>;AT226
Kobenz;<62014>;AT226
Obdach;<62042>;AT226
Pöls-Oberkurzheim;<62043>;AT226
Pölstal;<62044>;AT226
Pusterwald;<62021>;AT226
Sankt Georgen ob Judenburg;<62026>;AT226
Sankt Marein-Feistritz;<62045>;AT226
Sankt Margarethen bei Knittelfeld;<62046>;AT226
Sankt Peter ob Judenburg;<62032>;AT226
Seckau;<62034>;AT226
Spielberg;<62047>;AT226
Unzmarkt-Frauenburg;<62036>;AT226
Weißkirchen in Steiermark;<62048>;AT226
Zeltweg;<62038>;AT226
Altheim;<40401>;AT311
Aspach;<40402>;AT311
Auerbach;<40403>;AT311
Braunau am Inn;<40404>;AT311
Burgkirchen;<40405>;AT311
Eggelsberg;<40406>;AT311
Feldkirchen bei Mattighofen;<40407>;AT311
Franking;<40408>;AT311
Geretsberg;<40409>;AT311
Gilgenberg am Weilhart;<40410>;AT311
Haigermoos;<40411>;AT311
Handenberg;<40412>;AT311
Helpfau-Uttendorf;<40413>;AT311
Hochburg-Ach;<40414>;AT311
Höhnhart;<40415>;AT311
Jeging;<40416>;AT311
Kirchberg bei Mattighofen;<40417>;AT311
Lengau;<40418>;AT311
Lochen am See;<40419>;AT311
Maria Schmolln;<40420>;AT311
Mattighofen;<40421>;AT311
Mauerkirchen;<40422>;AT311
Mining;<40423>;AT311
Moosbach;<40424>;AT311
Moosdorf;<40425>;AT311
Munderfing;<40426>;AT311
Neukirchen an der Enknach;<40427>;AT311
Ostermiething;<40428>;AT311
Palting;<40429>;AT311
Perwang am Grabensee;<40430>;AT311
Pfaffstätt;<40431>;AT311
Pischelsdorf am Engelbach;<40432>;AT311
Polling im Innkreis;<40433>;AT311
Roßbach;<40434>;AT311
St. Georgen am Fillmannsbach;<40435>;AT311
St. Johann am Walde;<40436>;AT311
St. Pantaleon;<40437>;AT311
St. Peter am Hart;<40438>;AT311
St. Radegund;<40439>;AT311
St. Veit im Innkreis;<40440>;AT311
Schalchen;<40441>;AT311
Schwand im Innkreis;<40442>;AT311
Tarsdorf;<40443>;AT311
Treubach;<40444>;AT311
Überackern;<40445>;AT311
Weng im Innkreis;<40446>;AT311
Aistersheim;<40801>;AT311
Bad Schallerbach;<40802>;AT311
Eschenau im Hausruckkreis;<40804>;AT311
Gallspach;<40805>;AT311
Gaspoltshofen;<40806>;AT311
Geboltskirchen;<40807>;AT311
Grieskirchen;<40808>;AT311
Haag am Hausruck;<40809>;AT311
Heiligenberg;<40810>;AT311
Hofkirchen an der Trattnach;<40811>;AT311
Kallham;<40812>;AT311
Kematen am Innbach;<40813>;AT311
Meggenhofen;<40814>;AT311
Michaelnbach;<40815>;AT311
Natternbach;<40816>;AT311
Neukirchen am Walde;<40817>;AT311
Neumarkt im Hausruckkreis;<40818>;AT311
Peuerbach;<40835>;AT311
Pollham;<40821>;AT311
Pötting;<40820>;AT311
Pram;<40822>;AT311
Rottenbach;<40823>;AT311
St. Agatha;<40824>;AT311
St. Georgen bei Grieskirchen;<40825>;AT311
St. Thomas;<40826>;AT311
Schlüßlberg;<40827>;AT311
Steegen;<40828>;AT311
Taufkirchen an der Trattnach;<40829>;AT311
Tollet;<40830>;AT311
Waizenkirchen;<40831>;AT311
Wallern an der Trattnach;<40832>;AT311
Weibern;<40833>;AT311
Wendling;<40834>;AT311
Andrichsfurt;<41201>;AT311
Antiesenhofen;<41202>;AT311
Aurolzmünster;<41203>;AT311
Eberschwang;<41204>;AT311
Eitzing;<41205>;AT311
Geiersberg;<41206>;AT311
Geinberg;<41207>;AT311
Gurten;<41208>;AT311
Hohenzell;<41209>;AT311
Kirchdorf am Inn;<41210>;AT311
Kirchheim im Innkreis;<41211>;AT311
Lambrechten;<41212>;AT311
Lohnsburg am Kobernaußerwald;<41213>;AT311
Mehrnbach;<41214>;AT311
Mettmach;<41215>;AT311
Mörschwang;<41216>;AT311
Mühlheim am Inn;<41217>;AT311
Neuhofen im Innkreis;<41218>;AT311
Obernberg am Inn;<41219>;AT311
Ort im Innkreis;<41220>;AT311
Pattigham;<41221>;AT311
Peterskirchen;<41222>;AT311
Pramet;<41223>;AT311
Reichersberg;<41224>;AT311
Ried im Innkreis;<41225>;AT311
St. Georgen bei Obernberg am Inn;<41226>;AT311
St. Marienkirchen am Hausruck;<41227>;AT311
St. Martin im Innkreis;<41228>;AT311
Schildorn;<41229>;AT311
Senftenbach;<41230>;AT311
Taiskirchen im Innkreis;<41231>;AT311
Tumeltsham;<41232>;AT311
Utzenaich;<41233>;AT311
Waldzell;<41234>;AT311
Weilbach;<41235>;AT311
Wippenham;<41236>;AT311
Altschwendt;<41401>;AT311
Andorf;<41402>;AT311
Brunnenthal;<41403>;AT311
Diersbach;<41404>;AT311
Dorf an der Pram;<41405>;AT311
Eggerding;<41406>;AT311
Engelhartszell;<41407>;AT311
Enzenkirchen;<41408>;AT311
Esternberg;<41409>;AT311
Freinberg;<41410>;AT311
Kopfing im Innkreis;<41411>;AT311
Mayrhof;<41412>;AT311
Münzkirchen;<41413>;AT311
Raab;<41414>;AT311
Rainbach im Innkreis;<41415>;AT311
Riedau;<41416>;AT311
St. Aegidi;<41417>;AT311
St. Florian am Inn;<41418>;AT311
St. Marienkirchen bei Schärding;<41419>;AT311
St. Roman;<41420>;AT311
St. Willibald;<41421>;AT311
Schardenberg;<41423>;AT311
Schärding;<41422>;AT311
Sigharting;<41424>;AT311
Suben;<41425>;AT311
Taufkirchen an der Pram;<41426>;AT311
Vichtenstein;<41427>;AT311
Waldkirchen am Wesen;<41428>;AT311
Wernstein am Inn;<41429>;AT311
Zell an der Pram;<41430>;AT311
Linz;<40101>;AT312
Wels;<40301>;AT312
Alkoven;<40501>;AT312
Aschach an der Donau;<40502>;AT312
Eferding;<40503>;AT312
Fraham;<40504>;AT312
Haibach ob der Donau;<40505>;AT312
Hartkirchen;<40506>;AT312
Hinzenbach;<40507>;AT312
Prambachkirchen;<40508>;AT312
Pupping;<40509>;AT312
St. Marienkirchen an der Polsenz;<40510>;AT312
Scharten;<40511>;AT312
Stroheim;<40512>;AT312
Allhaming;<41001>;AT312
Ansfelden;<41002>;AT312
Asten;<41003>;AT312
Eggendorf im Traunkreis;<41004>;AT312
Enns;<41005>;AT312
Hargelsberg;<41006>;AT312
Hofkirchen im Traunkreis;<41008>;AT312
Hörsching;<41007>;AT312
Kematen an der Krems;<41009>;AT312
Kirchberg-Thening;<41010>;AT312
Kronstorf;<41011>;AT312
Leonding;<41012>;AT312
Neuhofen an der Krems;<41014>;AT312
Niederneukirchen;<41015>;AT312
Oftering;<41016>;AT312
Pasching;<41017>;AT312
Piberbach;<41018>;AT312
Pucking;<41019>;AT312
St. Florian;<41013>;AT312
St. Marien;<41020>;AT312
Traun;<41021>;AT312
Wilhering;<41022>;AT312
Alberndorf in der Riedmark;<41601>;AT312
Altenberg bei Linz;<41602>;AT312
Eidenberg;<41604>;AT312
Engerwitzdorf;<41605>;AT312
Feldkirchen an der Donau;<41606>;AT312
Gallneukirchen;<41607>;AT312
Goldwörth;<41608>;AT312
Gramastetten;<41609>;AT312
Hellmonsödt;<41611>;AT312
Herzogsdorf;<41612>;AT312
Kirchschlag bei Linz;<41613>;AT312
Lichtenberg;<41614>;AT312
Ottensheim;<41617>;AT312
Puchenau;<41618>;AT312
St. Gotthard im Mühlkreis;<41621>;AT312
Sonnberg im Mühlkreis;<41623>;AT312
Steyregg;<41624>;AT312
Walding;<41626>;AT312
Aichkirchen;<41801>;AT312
Bachmanning;<41802>;AT312
Bad Wimsbach-Neydharting;<41803>;AT312
Buchkirchen;<41804>;AT312
Eberstalzell;<41805>;AT312
Edt bei Lambach;<41806>;AT312
Fischlham;<41807>;AT312
Gunskirchen;<41808>;AT312
Holzhausen;<41809>;AT312
Krenglbach;<41810>;AT312
Lambach;<41811>;AT312
Marchtrenk;<41812>;AT312
Neukirchen bei Lambach;<41813>;AT312
Offenhausen;<41814>;AT312
Pennewang;<41815>;AT312
Pichl bei Wels;<41816>;AT312
Sattledt;<41817>;AT312
Schleißheim;<41818>;AT312
Sipbachzell;<41819>;AT312
Stadl-Paura;<41820>;AT312
Steinerkirchen an der Traun;<41821>;AT312
Steinhaus;<41822>;AT312
Thalheim bei Wels;<41823>;AT312
Weißkirchen an der Traun;<41824>;AT312
Bad Zell;<40627>;AT313
Freistadt;<40601>;AT313
Grünbach;<40602>;AT313
Gutau;<40603>;AT313
Hagenberg im Mühlkreis;<40604>;AT313
Hirschbach im Mühlkreis;<40605>;AT313
Kaltenberg;<40606>;AT313
Kefermarkt;<40607>;AT313
Königswiesen;<40608>;AT313
Lasberg;<40609>;AT313
Leopoldschlag;<40610>;AT313
Liebenau;<40611>;AT313
Neumarkt im Mühlkreis;<40612>;AT313
Pierbach;<40613>;AT313
Pregarten;<40614>;AT313
Rainbach im Mühlkreis;<40615>;AT313
Sandl;<40616>;AT313
St. Leonhard bei Freistadt;<40617>;AT313
St. Oswald bei Freistadt;<40618>;AT313
Schönau im Mühlkreis;<40619>;AT313
Tragwein;<40620>;AT313
Unterweißenbach;<40621>;AT313
Unterweitersdorf;<40622>;AT313
Waldburg;<40623>;AT313
Wartberg ob der Aist;<40624>;AT313
Weitersfelden;<40625>;AT313
Windhaag bei Freistadt;<40626>;AT313
Allerheiligen im Mühlkreis;<41101>;AT313
Arbing;<41102>;AT313
Bad Kreuzen;<41108>;AT313
Baumgartenberg;<41103>;AT313
Dimbach;<41104>;AT313
Grein;<41105>;AT313
Katsdorf;<41106>;AT313
Klam;<41107>;AT313
Langenstein;<41109>;AT313
Luftenberg an der Donau;<41110>;AT313
Mauthausen;<41111>;AT313
Mitterkirchen im Machland;<41112>;AT313
Münzbach;<41113>;AT313
Naarn im Machlande;<41114>;AT313
Pabneukirchen;<41115>;AT313
Perg;<41116>;AT313
Rechberg;<41117>;AT313
Ried in der Riedmark;<41118>;AT313
St. Georgen am Walde;<41119>;AT313
St. Georgen an der Gusen;<41120>;AT313
St. Nikola an der Donau;<41121>;AT313
St. Thomas am Blasenstein;<41122>;AT313
Saxen;<41123>;AT313
Schwertberg;<41124>;AT313
Waldhausen im Strudengau;<41125>;AT313
Windhaag bei Perg;<41126>;AT313
Aigen-Schlägl;<41343>;AT313
Altenfelden;<41304>;AT313
Arnreit;<41305>;AT313
Atzesberg;<41306>;AT313
Auberg;<41307>;AT313
Haslach an der Mühl;<41309>;AT313
Helfenberg;<41345>;AT313
Hofkirchen im Mühlkreis;<41312>;AT313
Hörbich;<41311>;AT313
Julbach;<41313>;AT313
Kirchberg ob der Donau;<41314>;AT313
Klaffer am Hochficht;<41315>;AT313
Kleinzell im Mühlkreis;<41316>;AT313
Kollerschlag;<41317>;AT313
Lembach im Mühlkreis;<41318>;AT313
Lichtenau im Mühlkreis;<41319>;AT313
Nebelberg;<41320>;AT313
Neufelden;<41321>;AT313
Neustift im Mühlkreis;<41329>;AT313
Niederkappel;<41322>;AT313
Niederwaldkirchen;<41323>;AT313
Oberkappel;<41324>;AT313
Oepping;<41325>;AT313
Peilstein im Mühlviertel;<41326>;AT313
Pfarrkirchen im Mühlkreis;<41327>;AT313
Putzleinsdorf;<41328>;AT313
Rohrbach-Berg;<41344>;AT313
St. Johann am Wimberg;<41331>;AT313
St. Martin im Mühlkreis;<41332>;AT313
St. Oswald bei Haslach;<41333>;AT313
St. Peter am Wimberg;<41334>;AT313
St. Stefan-Afiesl;<41346>;AT313
St. Ulrich im Mühlkreis;<41336>;AT313
St. Veit im Mühlkreis;<41337>;AT313
Sarleinsbach;<41338>;AT313
Schwarzenberg am Böhmerwald;<41341>;AT313
Ulrichsberg;<41342>;AT313
Bad Leonfelden;<41603>;AT313
Haibach im Mühlkreis;<41610>;AT313
Oberneukirchen;<41615>;AT313
Ottenschlag im Mühlkreis;<41616>;AT313
Reichenau im Mühlkreis;<41619>;AT313
Reichenthal;<41620>;AT313
Schenkenfelden;<41622>;AT313
Vorderweißenbach;<41628>;AT313
Zwettl an der Rodl;<41627>;AT313
Steyr;<40201>;AT314
Edlbach;<40901>;AT314
Grünburg;<40902>;AT314
Hinterstoder;<40903>;AT314
Inzersdorf im Kremstal;<40904>;AT314
Kirchdorf an der Krems;<40905>;AT314
Klaus an der Pyhrnbahn;<40906>;AT314
Kremsmünster;<40907>;AT314
Micheldorf in Oberösterreich;<40908>;AT314
Molln;<40909>;AT314
Nußbach;<40910>;AT314
Oberschlierbach;<40911>;AT314
Pettenbach;<40912>;AT314
Ried im Traunkreis;<40913>;AT314
Rosenau am Hengstpaß;<40914>;AT314
Roßleithen;<40915>;AT314
St. Pankraz;<40916>;AT314
Schlierbach;<40917>;AT314
Spital am Pyhrn;<40918>;AT314
Steinbach am Ziehberg;<40919>;AT314
Steinbach an der Steyr;<40920>;AT314
Vorderstoder;<40921>;AT314
Wartberg an der Krems;<40922>;AT314
Windischgarsten;<40923>;AT314
Adlwang;<41501>;AT314
Aschach an der Steyr;<41502>;AT314
Bad Hall;<41503>;AT314
Dietach;<41504>;AT314
Gaflenz;<41505>;AT314
Garsten;<41506>;AT314
Großraming;<41507>;AT314
Laussa;<41508>;AT314
Losenstein;<41509>;AT314
Maria Neustift;<41510>;AT314
Pfarrkirchen bei Bad Hall;<41511>;AT314
Reichraming;<41512>;AT314
Rohr im Kremstal;<41513>;AT314
St. Ulrich bei Steyr;<41514>;AT314
Schiedlberg;<41515>;AT314
Sierning;<41516>;AT314
Ternberg;<41517>;AT314
Waldneukirchen;<41518>;AT314
Weyer;<41522>;AT314
Wolfern;<41521>;AT314
Altmünster;<40701>;AT315
Bad Goisern am Hallstädtersee;<40702>;AT315
Bad Ischl;<40703>;AT315
Ebensee am Traunsee;<40704>;AT315
Gmunden;<40705>;AT315
Gosau;<40706>;AT315
Grünau im Almtal;<40707>;AT315
